Date,Actual_Return,Rolling_GARCH_VaR,Conditional_Vol,Forecasted_Vol
2024-07-18,-0.7961028673125999,-3.1537947483636106,1.3556849272416642,1.3556849272441374
2024-07-19,-0.9556769876362401,-3.1508536007585675,1.354420650461691,1.354420650461691
2024-07-22,1.8204737709758299,-3.1503495721126926,1.354203989552431,1.3542039895523321
2024-07-23,-0.006758275227307809,-3.151428000614937,1.3546675610217063,1.3546675610217063
2024-07-24,-4.59867601533306,-3.1466284651501026,1.352604440747051,1.352604440747051
2024-07-25,-2.01310430200221,-3.2106050211644463,1.3801053007362032,1.3801052959408262
2024-07-26,0.68776666587197,-3.218735019250307,1.383600043878236,1.3836000432985112
2024-07-29,0.061597672834150005,-3.2134469335943767,1.3813269163954143,1.3813269156571388
2024-07-30,-1.63846386997018,-3.203824704118549,1.3771907203081324,1.3771907202139724
2024-07-31,3.1250505749579003,-3.2082234409627244,1.3790815538652497,1.3790815538649752
